Date,Province,District,Sector,Population,Simple malaria cases,incidence
2023-12-01,Northern,Burera,Gitovu,11652,10,0.8582217645039478
2024-01-01,Northern,Burera,Gitovu,11774,10,0.8493290300662477
2024-02-01,Northern,Burera,Gitovu,11774,10,0.8493290300662477
2024-03-01,Northern,Burera,Gitovu,11774,11,0.9342619330728724
2024-04-01,Northern,Burera,Gitovu,11774,13,1.1041277390861222
2024-05-01,Northern,Burera,Gitovu,11774,1,0.08493290300662476
2024-06-01,Northern,Burera,Gitovu,11774,10,0.8493290300662477
2024-07-01,Northern,Burera,Gitovu,11774,11,0.9342619330728724
2024-08-01,Northern,Burera,Gitovu,11774,9,0.7643961270596229
2024-09-01,Northern,Burera,Gitovu,11774,5,0.42466451503312386
2024-10-01,Northern,Burera,Gitovu,11774,11,0.9342619330728724
2024-11-01,Northern,Burera,Gitovu,11774,10,0.8493290300662477
2024-12-01,Northern,Burera,Gitovu,11774,14,1.1890606420927465
2025-01-01,Northern,Burera,Gitovu,11774,9,0.7643961270596229
2025-02-01,Northern,Burera,Gitovu,11774,6,0.5095974180397487
2025-03-01,Northern,Burera,Gitovu,11774,5,0.42466451503312386
2025-04-01,Northern,Burera,Gitovu,11774,3,0.25479870901987434
2025-05-01,Northern,Burera,Gitovu,11774,7,0.5945303210463733
2020-01-01,Western,Ngororero,Hindiro,25685,127,4.944520147946273
2020-02-01,Western,Ngororero,Hindiro,25685,103,4.010122639672961
2020-03-01,Western,Ngororero,Hindiro,25685,87,3.387190967490753
2020-04-01,Western,Ngororero,Hindiro,25685,44,1.7130620985010705
2020-05-01,Western,Ngororero,Hindiro,25685,23,0.8954642787619232
2020-06-01,Western,Ngororero,Hindiro,25685,21,0.8175978197391474
2020-07-01,Western,Ngororero,Hindiro,25685,38,1.479462721432743
2020-08-01,Western,Ngororero,Hindiro,25685,30,1.1679968853416391
2020-09-01,Western,Ngororero,Hindiro,25685,40,1.557329180455519
2020-10-01,Western,Ngororero,Hindiro,25685,32,1.2458633443644151
2020-11-01,Western,Ngororero,Hindiro,25685,32,1.2458633443644151
2020-12-01,Western,Ngororero,Hindiro,25685,20,0.7786645902277595
2021-01-01,Western,Ngororero,Hindiro,25862,47,1.8173381795684789
2021-02-01,Western,Ngororero,Hindiro,25862,19,0.7346686257830021
2021-03-01,Western,Ngororero,Hindiro,25862,14,0.5413347768927383
2021-04-01,Western,Ngororero,Hindiro,25862,28,1.0826695537854767
